,상권코드,분기,상권구분,상권명,총생활인구수,10대생활인구,20대생활인구,30대생활인구,40대생활인구,50대생활인구,60대이상생활인구,00-06생활인구,06-11생활인구,11-14생활인구,14-17생활인구,17-21생활인구,21-24생활인구,월요일생활인구,화요일생활인구,수요일생활인구,목요일생활인구,금요일생활인구,토요일생활인구,일요일생활인구,평일생활인구,주말생활인구
1581,1001410,1,전통시장,대원종합시장,45123,6906,5588,6715,6969,6934,12012,6994,8026,6291,7713,10533,5567,6393,6309,6373,6284,6290,6808,6669,31649,13477
1582,1001409,1,전통시장,화곡중앙골목시장,224023,37159,26315,34075,32990,32810,60675,59654,43672,24830,25860,38607,31401,31757,31412,31203,31470,31620,33075,33487,157462,66562
1583,1001408,1,전통시장,신월중앙시장,30893,4211,5032,5845,5372,4348,6082,2003,5411,6368,6963,7773,2373,4404,4471,4614,4484,4380,4494,4047,22353,8541
1584,1001407,1,전통시장,등마루시장,36689,5491,5661,8121,5996,4392,7027,11291,7303,3946,3820,5277,5053,5243,5219,5262,5174,5209,5232,5348,26107,10580
1585,1001406,1,전통시장,신정3동골목시장,208425,38293,21983,23768,35804,36144,52435,32184,37980,31055,35330,47139,24736,29727,30412,30569,30434,30321,29702,27260,151463,56962
1586,1001405,1,전통시장,신정2동골목시장,233019,50255,30173,25735,36745,38055,52059,54036,45980,30137,31068,43508,28292,32058,31830,32107,31700,31957,36565,36803,159652,73368
1587,1001404,1,전통시장,신정제일시장,22831,3674,2964,3096,3891,3804,5404,2841,4409,3901,4008,5131,2542,3248,3258,3277,3236,3313,3406,3096,16332,6502
1588,1001403,1,전통시장,신월7동골목시장,61100,7981,6481,6912,9696,10239,19792,9821,9597,7797,9589,15334,8963,8615,8454,8587,8611,8635,9131,9066,42902,18197
1589,1001402,1,전통시장,신월6동골목시장,64610,9911,7113,10367,9858,10719,16642,12320,12908,8647,9220,13249,8267,9162,9026,9049,9046,9054,9642,9631,45337,19273
1590,1001401,1,전통시장,신곡종합시장,109515,18868,12199,19357,17506,16435,25149,31735,22924,11693,11554,17112,14497,15529,15237,15294,15411,15481,16098,16465,76952,32563
1591,1001400,1,전통시장,신월3동골목시장,166112,23483,17393,21263,23487,29344,51141,47781,34851,19094,18500,25770,20116,22953,22537,22699,23041,23324,25025,26532,114554,51557
1592,1001399,1,전통시장,경창시장,114629,24209,10474,15407,17926,15976,30638,27709,21700,13779,14665,21522,15256,16152,15809,15858,15978,16294,17169,17367,80091,34536
1593,1001398,1,전통시장,월정로시장,197290,24432,19320,24268,29038,35130,65104,57533,38989,21074,21548,31495,26651,27683,27592,27537,27557,28114,29075,29729,138483,58804
1594,1001397,1,전통시장,신영시장,257158,32277,26016,33249,36535,42622,86462,56117,43917,31693,36353,53612,35464,35827,35893,36045,35989,36243,38912,38249,179997,77161
1595,1001396,1,전통시장,목4동시장,282765,67800,34125,33394,45905,44451,57090,79110,57803,31429,30826,44790,38807,39973,39821,40034,40277,40202,40853,41605,200307,82458
1596,1001395,1,전통시장,목3동시장,411393,50819,63347,81240,64747,58022,93219,91814,82232,53603,55046,76801,51899,58144,58492,58732,58192,58025,60030,59775,291585,119805
1597,1001394,1,전통시장,목2동시장,347618,35139,59146,78289,51758,47921,75364,80987,66652,43244,46644,67739,42351,48495,48531,48133,48511,48226,52787,52936,241896,105723
1598,1001393,1,전통시장,마포농수산물시장,7793,781,845,1264,1462,1208,2232,396,1559,1534,1838,1861,604,1043,1069,1088,1086,1096,1259,1153,5382,2412
1599,1001392,1,전통시장,동진시장,46476,3700,14816,10114,6434,4705,6708,12456,9032,5200,5688,8318,5783,6296,6212,6330,6352,6462,7383,7444,31652,14827
1600,1001391,1,전통시장,망원월드컵시장,322878,49228,53196,59291,59050,38817,63296,72919,59480,41103,45329,63682,40366,44975,45147,45560,45384,45628,48147,48037,226694,96184
1601,1001390,1,전통시장,망원시장,340172,41551,60191,70800,52596,38354,76680,84072,63560,40892,45101,63575,42972,46076,46081,47075,47670,47091,53087,53092,233993,106179
1602,1001389,1,전통시장,합정시장,72220,4743,18355,17917,11711,9528,9967,8344,12542,12106,13327,18060,7842,10547,11007,11160,10826,10804,9518,8358,54344,17876
1603,1001388,1,전통시장,영진시장,38932,3376,9155,9166,6549,4815,5871,7649,6990,5712,6174,7799,4609,5758,5882,5860,5732,5718,5256,4726,28950,9982
1604,1001387,1,전통시장,서교시장,71734,9016,27526,12582,9081,6541,6989,9916,10269,10752,14199,19581,7019,9544,9570,9833,9651,10080,12083,10972,48678,23055
1605,1001386,1,전통시장,신수시장,36567,6081,5013,5889,6485,5711,7390,9662,7625,4396,4356,5989,4540,5167,5141,5098,5113,5106,5358,5583,25625,10941
1606,1001385,1,전통시장,아현시장,312815,52163,40543,54219,48464,48760,68664,57027,64473,45228,49004,62683,34398,45060,45598,45399,45456,44849,44322,42129,226362,86451
1607,1001384,1,전통시장,마포시장,25987,2305,4456,5619,4967,4278,4362,2592,5431,5286,5224,5429,2025,4169,4299,4293,4185,4035,2681,2325,20981,5006
1608,1001383,1,전통시장,공덕시장,29220,2721,4930,6365,5514,4829,4861,4260,6046,5486,5354,5611,2465,4637,4766,4786,4647,4511,3147,2727,23347,5874
1609,1001382,1,전통시장,백련시장,51782,6502,9067,7388,8137,7411,13277,13429,10842,6104,6346,8609,6454,7294,7178,7154,7267,7242,7762,7886,36135,15648
1610,1001381,1,전통시장,모래내시장,90473,20862,10728,13282,15560,11699,18342,18907,17874,12707,13671,17089,10224,13048,13142,13080,12978,12964,13095,12168,65212,25263
1611,1001380,1,전통시장,포방터시장,178266,31787,19298,17895,24259,28598,56427,40668,35275,23559,23653,33343,21768,24460,24205,24132,24291,24862,27501,28814,121950,56315
1612,1001379,1,전통시장,인왕시장,126398,15686,15381,14793,17372,21465,41700,14541,22489,20248,23352,31099,14668,18424,18369,18371,18065,18104,18403,16662,91333,35065
1613,1001378,1,전통시장,아현가구거리상점가,204316,21912,28873,42762,40191,31361,39218,38240,44188,31965,32793,35790,21341,31297,32279,31910,31295,29993,23872,23670,156774,47542
1614,1001377,1,전통시장,영천시장,298637,40083,35471,47484,54576,47315,73709,64615,56354,39383,40895,59236,38157,42348,43244,43399,43269,42442,42368,41567,214702,83935
1615,1001376,1,전통시장,수일시장,44527,4028,4963,7647,7632,7990,12268,6714,9084,6556,6910,9740,5523,6374,6506,6509,6436,6442,6275,5985,32267,12260
1616,1001375,1,전통시장,증산종합시장,13769,1938,1763,1987,1941,2351,3788,2394,2671,2081,2256,2778,1590,1970,1986,2007,2001,2026,1975,1803,9990,3778
1617,1001374,1,전통시장,대림골목시장,242612,25720,32270,34742,37068,40985,71826,50258,46268,32077,35163,48192,30653,33772,33493,33780,34411,34264,36411,36479,169720,72890
1618,1001373,1,전통시장,신응암시장,96905,18208,9392,17682,17976,12391,21257,23532,19926,12050,12242,16942,12212,13591,13367,13410,13644,13726,14502,14665,67738,29167
1619,1001372,1,전통시장,녹번시장,39379,7178,4877,6583,6080,5866,8796,8632,8299,5026,4944,7701,4778,5650,5629,5607,5596,5642,5720,5537,28124,11257
1620,1001371,1,전통시장,대조시장,49445,4218,7060,8362,7377,8765,13662,13268,9320,5375,5893,8676,6914,6889,6848,6922,6914,6921,7472,7478,34494,14950
1621,1001370,1,전통시장,역촌중앙시장,53908,8017,7892,7030,8662,7981,14326,12244,10252,6735,7377,10595,6705,7539,7529,7513,7565,7590,8057,8115,37736,16172
1622,1001369,1,전통시장,갈현시장,62237,7058,9816,9724,9187,9641,16811,16930,11991,7245,7153,10784,8133,8631,8478,8462,8567,8701,9539,9861,42839,19400
1623,1001368,1,전통시장,연서시장,70749,6280,11414,9757,10174,12112,21010,9213,12428,10621,11899,17486,9102,10038,9981,10125,9920,10052,10748,9886,50116,20634
1624,1001367,1,전통시장,상계중앙시장,1013411,144853,123660,105928,143477,176711,318784,220474,195352,131298,142450,197238,126599,142608,142212,141021,142789,142329,150789,151663,710959,302452
1625,1001366,1,전통시장,상계시장,45468,7326,4678,5200,6431,7163,14670,6284,8413,7618,8528,10624,4002,5713,5557,5537,5707,5842,8266,8846,28356,17112
1626,1001365,1,전통시장,공릉동도깨비시장,376577,38097,79910,53804,50026,57750,96989,100347,74673,43139,44946,63757,49716,52775,52142,52441,52736,52406,56538,57536,262500,114074
1627,1001364,1,전통시장,방학동도깨비시장,229337,29377,24403,26577,35007,40546,73427,44104,40565,30293,34024,49106,31243,32072,32366,32214,32703,32450,34150,33381,161805,67531
1628,1001363,1,전통시장,쌍문역골목시장,139163,13178,22282,22495,19618,22580,39011,39264,26262,14578,16125,23728,19205,19417,19267,19175,19435,19293,20900,21677,96587,42577
1629,1001362,1,전통시장,백운시장,77329,9613,9832,10044,12101,11210,24528,21501,17651,8509,8714,11187,9768,10810,10722,10664,10941,10670,11447,12074,53807,23521
1630,1001361,1,전통시장,신도봉시장,29864,3755,3249,3390,4080,5074,10317,5981,5716,3982,4276,6185,3724,4089,4073,4054,4101,4128,4630,4789,20445,9419
1631,1001360,1,전통시장,창동골목시장,317761,38445,38301,37191,49074,58324,96426,83562,57973,35053,37667,57298,46209,45119,45055,45250,45416,45206,46312,45405,226046,91717
1632,1001359,1,전통시장,창동신창시장,501382,85749,61631,66617,73470,88526,125389,146853,102925,55993,55239,76686,63687,70426,69443,69259,70183,70401,74502,77168,349712,151670
1633,1001358,1,전통시장,수유북부시장,25989,5090,3427,3341,3241,3760,7131,8578,5414,2541,2314,3434,3709,3647,3672,3548,3656,3713,3827,3924,18236,7751
1634,1001357,1,전통시장,장미원골목시장,506190,74635,65597,69468,71544,75490,149456,131349,103616,60270,60996,86022,63938,70068,68536,68460,69195,70407,78088,81435,346666,159523
1635,1001356,1,전통시장,수유중앙시장,32897,3788,6230,4453,5038,5619,7772,9501,6574,3593,3577,5264,4387,4672,4601,4610,4693,4636,4813,4873,23212,9686
1636,1001355,1,전통시장,강북종합시장,303345,27854,55601,42737,44237,49659,83256,84662,58056,32257,35688,49873,42812,43518,43660,43623,43663,42945,43331,42606,217409,85937
1637,1001354,1,전통시장,우이시장,424884,71033,47984,47239,59743,65348,133538,114634,87027,50252,49193,70449,53329,59086,57657,57915,59258,59302,64451,67216,293218,131667
1638,1001353,1,전통시장,수유전통시장,245017,26229,35355,28518,30597,44982,79337,47824,44133,33953,38406,50606,30094,34210,34704,34608,34804,34473,36511,35710,172799,72221
1639,1001352,1,전통시장,번동북부골목시장,270664,27574,43637,40257,45146,42456,71594,63737,54502,33702,34754,49304,34664,38289,38071,37738,37799,37908,39824,41033,189805,80857
1640,1001351,1,전통시장,솔샘시장,130734,19963,12282,15988,20831,21408,40260,12172,23930,23428,28326,32042,10836,17668,17500,17858,18018,17959,21191,20541,89003,41732
1641,1001350,1,전통시장,숭인시장,34021,4070,5142,4737,5469,5684,8919,4783,6265,5435,6162,7775,3601,4827,4860,4949,4825,4863,5026,4671,24324,9697
1642,1001349,1,전통시장,방천골목시장,530823,71295,79617,65372,80304,88783,145451,136278,97240,60339,67992,98924,70049,75623,75847,76341,75390,75536,77811,74276,378737,152087
1643,1001348,1,전통시장,동북시장,42424,5896,4072,5146,6258,7008,14044,9138,8074,5700,6044,8363,5104,6031,5988,6023,6017,6048,6260,6054,30107,12314
1644,1001347,1,전통시장,석관황금시장,499561,85972,67766,63563,66734,75651,139874,165352,106776,49341,45839,65695,66556,70596,69871,69342,70705,70450,72777,75819,350964,148596
1645,1001346,1,전통시장,석관시장,41214,7161,4945,4680,5929,6271,12229,8613,8063,5583,5898,8096,4962,5784,5793,5809,5826,5836,6025,6142,29048,12167
1646,1001345,1,전통시장,새석관시장,46263,5879,6704,7007,7136,6768,12771,11859,9656,5711,5513,7602,5924,6545,6548,6582,6616,6592,6678,6702,32883,13380
1647,1001344,1,전통시장,번동시장,16396,3642,1564,2306,2861,2285,3738,4444,3421,1955,1857,2601,2117,2302,2313,2280,2310,2309,2421,2460,11514,4881
1648,1001343,1,전통시장,장위전통시장,287433,46085,33165,31036,38205,47642,91301,69412,58980,36078,36684,50140,36137,41008,40450,40937,40922,40943,41326,41849,204260,83175
1649,1001342,1,전통시장,밤나무골시장,53460,11163,5650,6092,8173,7728,14654,7259,9609,8614,9983,12622,5372,7478,7508,7491,7608,7515,8162,7698,37600,15860
1650,1001341,1,전통시장,길음시장,123801,22472,14466,16867,21475,19128,29393,23173,23495,17577,19929,25705,13924,17611,17883,18009,17869,17707,17937,16787,89079,34724
1651,1001340,1,전통시장,정릉시장,290555,35305,61308,37869,38862,40202,77008,57255,52275,37769,43246,62147,37864,40835,40408,40509,40583,40870,44060,43288,203205,87348
1652,1001339,1,전통시장,정릉아리랑시장,173424,33452,20713,23776,28806,24191,42484,43687,34641,19120,20098,31789,24088,24176,23894,23674,24029,23959,26361,27331,119732,53692
1653,1001338,1,전통시장,돈암제일시장,634891,87117,151496,96641,88348,84429,126860,100504,110389,90983,103233,153228,76555,88397,89384,89769,88468,89104,97346,92424,445122,189770
1654,1001337,1,전통시장,유영시장,34830,4771,4576,4896,5015,6443,9130,10132,8015,3798,3676,4831,4378,5105,5065,5022,4992,4942,4772,4934,25126,9706
1655,1001336,1,전통시장,우림골목시장,1099524,130137,154179,171777,166002,192304,285127,248536,216202,141813,149984,206966,136025,153453,151202,151030,151489,153440,169166,169745,760614,338911
1656,1001335,1,전통시장,묵1동도깨비시장,224027,36917,33130,35050,36226,32504,50199,56561,46205,26418,27021,39137,28684,31073,30645,30622,30962,30832,34148,35744,154134,69892
1657,1001334,1,전통시장,태능시장,331146,41585,40063,40053,45768,61532,102146,81338,66322,40597,41764,60135,40992,46249,45543,45449,46187,46032,49966,51721,229460,101687
1658,1001333,1,전통시장,중화제일시장,353170,36580,46824,59080,49237,60783,100665,89952,67306,39411,41551,65001,49950,48180,49125,49338,49560,49214,52543,55212,245417,107755
1659,1001332,1,전통시장,사가정시장,571037,59665,88339,86882,87953,101349,146848,109139,107394,72154,79316,126172,76862,81590,81194,81411,80989,81383,84007,80465,406567,164472
1660,1001331,1,전통시장,면목골목시장,518276,76085,60840,70169,78504,88185,144492,146502,104100,55913,56859,84033,70867,73237,72476,72166,72936,72666,75780,79014,363481,154794
1661,1001330,1,전통시장,동원시장,878202,98562,115305,133065,120657,161098,249514,156029,163430,120142,132955,192554,113092,124418,123189,123953,124299,123529,130334,128480,619388,258814
1662,1001329,1,전통시장,동부골목시장,590433,64009,84601,86601,92219,105226,157778,136533,111210,69963,76836,114610,81281,83407,83845,84423,84112,82852,86463,85329,418639,171792
1663,1001328,1,전통시장,이문제일시장,35233,6611,5488,4458,5577,4437,8663,9244,7029,4181,4276,6012,4490,4872,4793,4761,4897,4951,5372,5585,24274,10957
1664,1001327,1,전통시장,이경시장,46907,5764,6179,6172,7197,7775,13819,11079,9613,5760,5844,8566,6045,6606,6484,6440,6441,6521,7113,7301,32492,14414
1665,1001326,1,전통시장,회기시장,225512,26585,95900,30885,21299,19029,31815,47388,43898,30669,31843,43888,27826,32507,33222,32940,32994,32668,31124,30058,164331,61182
1666,1001325,1,전통시장,청량리청과물시장,85195,3218,7551,9007,11727,16449,37242,10161,17109,16803,18077,15965,7081,12874,13059,13238,12715,12377,11574,9358,64263,20932
1667,1001324,1,전통시장,전곡시장,23743,3939,2686,3017,3838,3933,6330,4135,4495,3555,3678,5079,2802,3389,3427,3408,3423,3400,3393,3306,17047,6699
1668,1001323,1,전통시장,답십리시장,199902,33737,19761,26597,29924,33015,56867,39482,40667,28811,29679,38746,22519,28540,27885,28201,28276,28216,29860,28921,141118,58781
1669,1001322,1,전통시장,동부시장,48541,4289,7781,8556,7786,8264,11866,7087,10143,7722,8041,10248,5298,7162,7236,7285,7174,7140,6569,5976,35997,12545
1670,1001321,1,전통시장,답십리현대시장,260341,31754,32340,42582,43168,41660,68837,53430,52872,35503,37795,49831,30912,37011,36700,36640,36806,36599,38339,38246,183756,76585
1671,1001320,1,전통시장,전농로터리시장,122978,24147,17295,18377,20318,17363,25479,25053,24762,17517,17443,23553,14651,17677,17625,17731,17787,17665,17406,17087,88485,34493
1672,1001319,1,전통시장,청량리종합시장,103818,3463,8826,10894,13907,19751,46977,11819,21455,21237,22358,18298,8654,15805,15914,16016,15345,14850,14345,11544,77930,25889
1673,1001318,1,전통시장,청량리전통시장,78231,3275,6215,7668,10728,15217,35131,10699,15958,14978,15951,13889,6756,11720,11873,12012,11544,11167,10822,9092,58316,19914
1674,1001317,1,전통시장,청량리농수산물시장,29900,1279,2265,2853,4077,5819,13607,4236,6168,5705,6012,5162,2618,4470,4520,4567,4384,4229,4174,3556,22170,7730
1675,1001316,1,전통시장,서울약령시장,1015293,91634,138432,123691,135420,160972,365147,182357,215491,172746,170626,170783,103288,149897,152132,152053,148817,146578,140299,125516,749477,265815
1676,1001315,1,전통시장,동서시장,27794,1084,2105,2648,3786,5410,12760,3764,5747,5402,5714,4785,2383,4173,4220,4266,4099,3942,3864,3230,20700,7094
1677,1001314,1,전통시장,경동시장,79824,3227,7541,8681,10517,14747,35109,9202,16494,16275,16978,14144,6730,12132,12240,12306,11805,11447,11000,8893,59930,19893
